"[2, 1, 236, 290, 1679696033.572896]","[6, 3, 233, 239, 1679696033.572896]","[13, 3, 244, 200, 1679696033.572896]","[18, 1, 258, 235, 1679696033.572896]","[19, 1, 220, 205, 1679696033.572896]"
"[2, 1, 236, 290, 1679696033.615028]","[6, 3, 234, 239, 1679696033.615028]","[13, 3, 244, 200, 1679696033.615028]","[18, 1, 258, 235, 1679696033.615028]","[19, 1, 220, 205, 1679696033.615028]"
"[2, 1, 236, 290, 1679696033.66347]","[6, 3, 233, 239, 1679696033.66347]","[13, 3, 244, 200, 1679696033.66347]","[18, 1, 257, 235, 1679696033.66347]","[19, 1, 220, 205, 1679696033.66347]"
"[2, 1, 236, 290, 1679696033.709895]","[6, 3, 233, 239, 1679696033.709895]","[13, 3, 244, 200, 1679696033.709895]","[18, 1, 256, 235, 1679696033.709895]","[19, 1, 220, 205, 1679696033.709895]"
"[2, 1, 236, 290, 1679696033.756361]","[6, 3, 234, 239, 1679696033.756361]","[13, 3, 244, 200, 1679696033.756361]","[18, 1, 256, 234, 1679696033.756361]","[19, 1, 220, 205, 1679696033.756361]"
"[2, 1, 236, 290, 1679696033.801855]","[6, 3, 234, 239, 1679696033.801855]","[13, 3, 244, 200, 1679696033.801855]","[18, 1, 256, 234, 1679696033.801855]","[19, 1, 220, 205, 1679696033.801855]","[20, 1, 229, 216, 1679696033.801855]"
"[2, 1, 236, 290, 1679696033.849175]","[6, 3, 234, 239, 1679696033.849175]","[13, 3, 244, 200, 1679696033.849175]","[18, 1, 256, 234, 1679696033.849175]","[19, 1, 220, 205, 1679696033.850149]","[20, 1, 228, 216, 1679696033.850149]"
"[2, 1, 236, 290, 1679696033.898529]","[6, 3, 233, 239, 1679696033.898529]","[13, 3, 244, 200, 1679696033.898529]","[18, 1, 255, 234, 1679696033.898529]","[19, 1, 220, 205, 1679696033.898529]","[20, 1, 228, 216, 1679696033.898529]"
"[2, 1, 236, 290, 1679696033.946825]","[6, 3, 233, 239, 1679696033.946825]","[13, 3, 244, 200, 1679696033.946825]","[18, 1, 255, 234, 1679696033.946825]","[19, 1, 220, 205, 1679696033.946825]","[20, 1, 228, 216, 1679696033.946825]"
"[2, 1, 236, 290, 1679696033.992379]","[6, 3, 233, 239, 1679696033.992379]","[13, 3, 244, 200, 1679696033.992379]","[18, 1, 255, 233, 1679696033.992379]","[19, 1, 220, 205, 1679696033.992379]","[20, 1, 228, 216, 1679696033.993381]"
"[2, 1, 236, 291, 1679696034.036591]","[6, 3, 233, 239, 1679696034.036591]","[13, 3, 244, 200, 1679696034.036591]","[18, 1, 255, 233, 1679696034.036591]","[19, 1, 220, 205, 1679696034.036591]","[20, 1, 228, 216, 1679696034.036591]"
"[2, 1, 235, 291, 1679696034.083318]","[6, 3, 233, 239, 1679696034.083318]","[13, 3, 244, 200, 1679696034.083318]","[18, 1, 255, 233, 1679696034.083318]","[19, 1, 220, 205, 1679696034.083318]","[20, 1, 228, 216, 1679696034.083318]"
"[2, 1, 235, 290, 1679696034.131782]","[6, 3, 233, 239, 1679696034.131782]","[13, 3, 244, 200, 1679696034.131782]","[18, 1, 254, 233, 1679696034.131782]","[19, 1, 220, 205, 1679696034.131782]","[20, 1, 228, 216, 1679696034.131782]"
"[2, 1, 235, 290, 1679696034.183921]","[6, 3, 233, 239, 1679696034.183921]","[13, 3, 244, 200, 1679696034.183921]","[18, 1, 254, 233, 1679696034.183921]","[19, 1, 220, 205, 1679696034.183921]","[20, 1, 228, 216, 1679696034.183921]"
"[2, 1, 235, 291, 1679696034.237319]","[6, 3, 233, 239, 1679696034.237319]","[13, 3, 244, 200, 1679696034.237319]","[18, 1, 254, 232, 1679696034.237319]","[19, 1, 220, 205, 1679696034.237319]","[20, 1, 228, 216, 1679696034.237319]"
"[2, 1, 235, 291, 1679696034.297091]","[6, 3, 233, 239, 1679696034.297091]","[13, 3, 244, 200, 1679696034.297091]","[18, 1, 252, 232, 1679696034.297091]","[19, 1, 220, 205, 1679696034.297091]","[20, 1, 228, 216, 1679696034.297091]"
"[2, 1, 236, 291, 1679696034.33521]","[6, 3, 233, 238, 1679696034.33521]","[13, 3, 244, 200, 1679696034.33521]","[18, 1, 250, 232, 1679696034.33521]","[19, 1, 220, 205, 1679696034.33521]","[20, 1, 228, 216, 1679696034.33521]"
"[2, 1, 235, 291, 1679696034.379524]","[6, 3, 234, 239, 1679696034.379524]","[13, 3, 244, 200, 1679696034.379524]","[18, 1, 247, 232, 1679696034.379524]","[19, 1, 220, 205, 1679696034.379524]","[20, 1, 228, 216, 1679696034.379524]"
"[2, 1, 236, 291, 1679696034.424936]","[6, 3, 234, 239, 1679696034.424936]","[13, 3, 244, 200, 1679696034.424936]","[18, 1, 247, 231, 1679696034.424936]","[19, 1, 220, 205, 1679696034.424936]","[20, 1, 228, 216, 1679696034.424936]"
"[2, 1, 235, 291, 1679696034.470118]","[6, 3, 234, 239, 1679696034.470118]","[13, 3, 244, 199, 1679696034.470118]","[18, 1, 247, 231, 1679696034.470118]","[19, 1, 220, 205, 1679696034.470118]","[20, 1, 228, 216, 1679696034.470118]"
"[2, 1, 235, 290, 1679696034.516587]","[6, 3, 234, 239, 1679696034.516587]","[13, 3, 244, 199, 1679696034.516587]","[18, 1, 245, 231, 1679696034.516587]","[19, 1, 220, 205, 1679696034.516587]","[20, 1, 228, 216, 1679696034.516587]"
"[2, 1, 235, 290, 1679696034.564196]","[6, 3, 234, 238, 1679696034.564196]","[13, 3, 244, 199, 1679696034.564196]","[18, 1, 242, 232, 1679696034.564196]","[19, 1, 220, 205, 1679696034.564196]","[20, 1, 228, 216, 1679696034.564196]"
"[2, 1, 236, 291, 1679696034.611453]","[6, 3, 233, 238, 1679696034.611453]","[13, 3, 244, 199, 1679696034.611453]","[18, 1, 241, 232, 1679696034.611453]","[19, 1, 220, 205, 1679696034.611453]","[20, 1, 228, 216, 1679696034.611453]"
"[2, 1, 235, 290, 1679696034.659069]","[6, 3, 234, 238, 1679696034.659069]","[13, 3, 244, 199, 1679696034.659069]","[19, 1, 220, 205, 1679696034.659069]","[20, 1, 228, 216, 1679696034.659069]"
"[2, 1, 236, 290, 1679696034.712465]","[6, 3, 233, 238, 1679696034.712465]","[13, 3, 244, 199, 1679696034.712465]","[19, 1, 220, 205, 1679696034.712465]","[20, 1, 228, 215, 1679696034.712465]"
"[2, 1, 236, 290, 1679696034.749385]","[6, 3, 233, 238, 1679696034.749385]","[13, 3, 244, 199, 1679696034.749385]","[19, 1, 220, 205, 1679696034.749385]","[20, 1, 228, 215, 1679696034.749385]"
"[2, 1, 236, 290, 1679696034.794979]","[6, 3, 233, 238, 1679696034.794979]","[13, 3, 244, 199, 1679696034.794979]","[19, 1, 220, 205, 1679696034.794979]","[20, 1, 228, 215, 1679696034.794979]"
"[2, 1, 236, 290, 1679696034.840353]","[6, 3, 233, 238, 1679696034.840353]","[13, 3, 244, 199, 1679696034.840353]","[19, 1, 220, 205, 1679696034.840353]","[20, 1, 228, 215, 1679696034.840353]"
"[2, 1, 236, 290, 1679696034.890341]","[6, 3, 233, 238, 1679696034.890341]","[13, 3, 244, 199, 1679696034.890341]","[19, 1, 220, 205, 1679696034.890341]","[20, 1, 228, 215, 1679696034.890341]"
"[2, 1, 236, 290, 1679696034.933206]","[6, 3, 233, 238, 1679696034.933206]","[13, 3, 244, 199, 1679696034.933206]","[19, 1, 220, 205, 1679696034.933206]","[20, 1, 229, 215, 1679696034.933206]"
"[2, 1, 235, 290, 1679696034.980925]","[6, 3, 233, 238, 1679696034.980925]","[13, 3, 244, 199, 1679696034.980925]","[19, 1, 220, 205, 1679696034.980925]","[20, 1, 229, 216, 1679696034.980925]"
"[2, 1, 236, 290, 1679696035.027495]","[6, 3, 233, 238, 1679696035.027495]","[13, 3, 244, 199, 1679696035.027495]","[19, 1, 220, 205, 1679696035.027495]","[20, 1, 229, 216, 1679696035.027495]"
"[2, 1, 236, 290, 1679696035.078521]","[6, 3, 233, 238, 1679696035.078521]","[13, 3, 244, 199, 1679696035.078521]","[19, 1, 220, 205, 1679696035.078521]","[20, 1, 229, 216, 1679696035.078521]"
"[2, 1, 236, 290, 1679696035.128285]","[6, 3, 233, 238, 1679696035.128285]","[13, 3, 244, 199, 1679696035.128285]","[19, 1, 220, 205, 1679696035.128285]","[20, 1, 229, 216, 1679696035.128285]"
"[2, 1, 236, 290, 1679696035.169339]","[6, 3, 233, 238, 1679696035.169339]","[13, 3, 244, 199, 1679696035.169339]","[19, 1, 220, 205, 1679696035.169339]","[20, 1, 229, 216, 1679696035.169339]"
"[2, 1, 236, 290, 1679696035.216578]","[6, 3, 232, 238, 1679696035.216578]","[13, 3, 244, 198, 1679696035.216578]","[19, 1, 220, 205, 1679696035.216578]","[20, 1, 229, 216, 1679696035.216578]"
"[2, 1, 236, 290, 1679696035.255077]","[6, 3, 233, 238, 1679696035.255077]","[13, 3, 244, 198, 1679696035.255077]","[19, 1, 220, 205, 1679696035.255077]","[20, 1, 229, 216, 1679696035.255077]"
"[2, 1, 235, 290, 1679696035.295185]","[6, 3, 233, 238, 1679696035.295185]","[13, 3, 244, 198, 1679696035.295185]","[19, 1, 220, 205, 1679696035.295185]","[20, 1, 229, 216, 1679696035.295185]"
"[2, 1, 235, 290, 1679696035.33897]","[6, 3, 233, 238, 1679696035.33897]","[13, 3, 244, 198, 1679696035.33897]","[19, 1, 220, 205, 1679696035.33897]","[20, 1, 229, 216, 1679696035.33897]"
"[2, 1, 235, 291, 1679696035.400511]","[6, 3, 233, 238, 1679696035.400511]","[13, 3, 244, 199, 1679696035.400511]","[19, 1, 220, 205, 1679696035.400511]","[20, 1, 229, 216, 1679696035.400511]"
"[2, 1, 236, 291, 1679696035.465125]","[6, 3, 233, 238, 1679696035.465125]","[13, 3, 244, 199, 1679696035.465125]","[19, 1, 220, 205, 1679696035.465125]","[20, 1, 229, 216, 1679696035.465125]"
"[2, 1, 236, 291, 1679696035.515091]","[6, 3, 233, 238, 1679696035.515091]","[13, 3, 244, 199, 1679696035.515091]","[19, 1, 220, 205, 1679696035.515091]","[20, 1, 229, 216, 1679696035.515091]"
"[2, 1, 236, 291, 1679696035.568177]","[6, 3, 232, 238, 1679696035.568177]","[13, 3, 244, 199, 1679696035.568177]","[19, 1, 220, 205, 1679696035.568177]","[20, 1, 229, 216, 1679696035.568177]"
"[2, 1, 235, 291, 1679696035.616473]","[6, 3, 233, 238, 1679696035.616473]","[13, 3, 244, 199, 1679696035.616473]","[19, 1, 220, 205, 1679696035.616473]","[20, 1, 229, 216, 1679696035.616473]"
"[2, 1, 235, 291, 1679696035.667922]","[6, 3, 232, 238, 1679696035.667922]","[13, 3, 244, 199, 1679696035.667922]","[19, 1, 220, 205, 1679696035.667922]","[20, 1, 229, 216, 1679696035.667922]"
"[2, 1, 235, 291, 1679696035.709444]","[6, 3, 232, 238, 1679696035.709444]","[13, 3, 244, 198, 1679696035.709444]","[19, 1, 220, 205, 1679696035.709444]","[20, 1, 229, 216, 1679696035.709444]"
"[2, 1, 235, 291, 1679696035.77135]","[6, 3, 232, 238, 1679696035.77135]","[13, 3, 244, 199, 1679696035.77135]","[19, 1, 220, 205, 1679696035.77135]","[20, 1, 229, 216, 1679696035.77135]"
"[2, 1, 235, 291, 1679696035.826186]","[6, 3, 232, 238, 1679696035.826186]","[13, 3, 244, 199, 1679696035.826186]","[19, 1, 220, 205, 1679696035.826186]","[20, 1, 229, 216, 1679696035.826186]"
"[2, 1, 235, 290, 1679696035.877757]","[6, 3, 233, 239, 1679696035.877757]","[13, 3, 244, 199, 1679696035.877757]","[19, 1, 220, 205, 1679696035.877757]","[20, 1, 229, 216, 1679696035.877757]"
"[2, 1, 236, 290, 1679696035.918775]","[6, 3, 233, 239, 1679696035.918775]","[13, 3, 244, 199, 1679696035.918775]","[19, 1, 220, 205, 1679696035.918775]","[20, 1, 229, 216, 1679696035.918775]"
"[2, 1, 236, 290, 1679696035.961487]","[6, 3, 233, 239, 1679696035.961487]","[13, 3, 244, 199, 1679696035.961487]","[19, 1, 220, 205, 1679696035.961487]","[20, 1, 229, 216, 1679696035.961487]"
"[2, 1, 236, 290, 1679696036.006634]","[6, 3, 233, 239, 1679696036.006634]","[13, 3, 244, 198, 1679696036.006634]","[19, 1, 220, 205, 1679696036.006634]","[20, 1, 229, 216, 1679696036.006634]"
"[2, 1, 236, 290, 1679696036.051491]","[6, 3, 233, 239, 1679696036.051491]","[13, 3, 244, 198, 1679696036.051491]","[19, 1, 220, 205, 1679696036.051491]","[20, 1, 229, 216, 1679696036.051491]"
"[2, 1, 236, 290, 1679696036.097649]","[6, 3, 233, 239, 1679696036.097649]","[13, 3, 244, 198, 1679696036.097649]","[19, 1, 220, 205, 1679696036.097649]","[20, 1, 229, 217, 1679696036.097649]"
"[2, 1, 236, 290, 1679696036.144902]","[6, 3, 233, 239, 1679696036.144902]","[13, 3, 244, 199, 1679696036.144902]","[19, 1, 220, 205, 1679696036.144902]","[20, 1, 229, 217, 1679696036.144902]"
"[2, 1, 236, 290, 1679696036.190718]","[6, 3, 233, 239, 1679696036.190718]","[13, 3, 244, 198, 1679696036.190718]","[19, 1, 220, 205, 1679696036.190718]","[20, 1, 229, 217, 1679696036.190718]"
"[2, 1, 236, 290, 1679696036.23827]","[6, 3, 233, 238, 1679696036.23827]","[13, 3, 244, 198, 1679696036.23827]","[19, 1, 220, 205, 1679696036.23827]","[20, 1, 230, 217, 1679696036.23827]"
"[2, 1, 236, 290, 1679696036.283472]","[6, 3, 233, 239, 1679696036.283472]","[13, 3, 244, 198, 1679696036.283472]","[19, 1, 220, 205, 1679696036.283472]","[20, 1, 230, 217, 1679696036.283472]"
"[2, 1, 236, 290, 1679696036.330701]","[6, 3, 233, 239, 1679696036.330701]","[13, 3, 244, 198, 1679696036.330701]","[19, 1, 220, 205, 1679696036.330701]","[20, 1, 230, 217, 1679696036.330701]"
"[2, 1, 236, 290, 1679696036.378545]","[6, 3, 233, 239, 1679696036.378545]","[13, 3, 244, 198, 1679696036.378545]","[19, 1, 220, 204, 1679696036.378545]","[20, 1, 230, 216, 1679696036.378545]"
"[2, 1, 236, 290, 1679696036.423063]","[6, 3, 233, 239, 1679696036.423063]","[13, 3, 244, 198, 1679696036.423063]","[19, 1, 220, 204, 1679696036.423063]","[20, 1, 230, 216, 1679696036.423063]"
"[2, 1, 236, 290, 1679696036.46928]","[6, 3, 233, 239, 1679696036.46928]","[13, 3, 244, 198, 1679696036.46928]","[19, 1, 220, 204, 1679696036.46928]","[20, 1, 230, 216, 1679696036.46928]"
"[2, 1, 236, 290, 1679696036.518702]","[6, 3, 233, 239, 1679696036.518702]","[13, 3, 244, 198, 1679696036.518702]","[19, 1, 220, 204, 1679696036.519671]","[20, 1, 230, 216, 1679696036.519671]"
"[2, 1, 236, 290, 1679696036.577428]","[6, 3, 233, 239, 1679696036.577428]","[13, 3, 244, 198, 1679696036.577428]","[19, 1, 220, 204, 1679696036.577428]","[20, 1, 230, 216, 1679696036.577428]"
"[2, 1, 236, 290, 1679696036.626527]","[6, 3, 233, 239, 1679696036.626527]","[13, 3, 245, 198, 1679696036.626527]","[19, 1, 220, 204, 1679696036.626527]","[20, 1, 231, 216, 1679696036.626527]"
"[2, 1, 236, 290, 1679696036.670204]","[6, 3, 233, 239, 1679696036.670204]","[13, 3, 245, 198, 1679696036.670204]","[19, 1, 220, 204, 1679696036.670204]","[20, 1, 231, 216, 1679696036.670204]"
"[2, 1, 236, 290, 1679696036.7218]","[6, 3, 233, 239, 1679696036.7218]","[13, 3, 244, 198, 1679696036.7218]","[19, 1, 220, 204, 1679696036.7218]","[20, 1, 231, 216, 1679696036.7218]"
"[2, 1, 236, 290, 1679696036.765064]","[6, 3, 233, 239, 1679696036.765064]","[13, 3, 244, 198, 1679696036.765064]","[19, 1, 220, 204, 1679696036.765064]","[20, 1, 231, 217, 1679696036.765064]"
"[2, 1, 236, 290, 1679696036.836677]","[6, 3, 233, 239, 1679696036.836677]","[13, 3, 244, 198, 1679696036.836677]","[19, 1, 220, 204, 1679696036.836677]","[20, 1, 231, 217, 1679696036.836677]"
"[2, 1, 236, 290, 1679696036.8765]","[6, 3, 233, 239, 1679696036.8765]","[13, 3, 245, 198, 1679696036.8765]","[19, 1, 220, 204, 1679696036.8765]","[20, 1, 231, 217, 1679696036.8765]"
"[2, 1, 236, 290, 1679696036.924182]","[6, 3, 233, 239, 1679696036.924182]","[13, 3, 245, 198, 1679696036.924182]","[19, 1, 220, 204, 1679696036.924182]","[20, 1, 231, 217, 1679696036.924182]"
"[2, 1, 236, 290, 1679696036.9866]","[6, 3, 233, 239, 1679696036.9866]","[13, 3, 245, 198, 1679696036.9866]","[19, 1, 220, 204, 1679696036.9866]","[20, 1, 231, 217, 1679696036.9866]"
"[2, 1, 236, 290, 1679696037.031085]","[6, 3, 233, 239, 1679696037.031085]","[13, 3, 245, 198, 1679696037.031085]","[19, 1, 220, 204, 1679696037.031085]","[20, 1, 231, 217, 1679696037.031085]"
"[2, 1, 236, 290, 1679696037.077763]","[6, 3, 233, 239, 1679696037.077763]","[13, 3, 245, 198, 1679696037.077763]","[19, 1, 220, 204, 1679696037.077763]","[20, 1, 230, 217, 1679696037.077763]"
"[2, 1, 236, 290, 1679696037.123607]","[6, 3, 233, 239, 1679696037.123607]","[13, 3, 245, 198, 1679696037.123607]","[19, 1, 220, 204, 1679696037.123607]","[20, 1, 230, 217, 1679696037.123607]"
"[2, 1, 237, 290, 1679696037.187406]","[6, 3, 233, 239, 1679696037.187406]","[13, 3, 245, 198, 1679696037.187406]","[19, 1, 220, 204, 1679696037.187406]","[20, 1, 230, 217, 1679696037.187406]"
"[2, 1, 236, 290, 1679696037.235361]","[6, 3, 233, 239, 1679696037.235361]","[13, 3, 245, 198, 1679696037.235361]","[19, 1, 220, 204, 1679696037.235361]","[20, 1, 230, 217, 1679696037.235361]"
"[2, 1, 236, 290, 1679696037.283108]","[6, 3, 233, 239, 1679696037.283108]","[13, 3, 245, 198, 1679696037.283108]","[19, 1, 220, 204, 1679696037.283108]","[20, 1, 230, 217, 1679696037.283108]"
"[2, 1, 236, 290, 1679696037.324884]","[6, 3, 233, 239, 1679696037.324884]","[13, 3, 245, 198, 1679696037.324884]","[19, 1, 220, 204, 1679696037.324884]","[20, 1, 230, 217, 1679696037.324884]"
"[2, 1, 236, 290, 1679696037.390459]","[6, 3, 233, 239, 1679696037.390459]","[13, 3, 245, 198, 1679696037.390459]","[19, 1, 220, 204, 1679696037.390459]","[20, 1, 230, 217, 1679696037.390459]"
"[2, 1, 236, 290, 1679696037.433509]","[6, 3, 233, 239, 1679696037.433509]","[13, 3, 245, 198, 1679696037.433509]","[19, 1, 220, 204, 1679696037.433509]","[20, 1, 231, 217, 1679696037.433509]"
"[2, 1, 236, 290, 1679696037.481647]","[6, 3, 233, 239, 1679696037.481647]","[13, 3, 245, 198, 1679696037.481647]","[19, 1, 220, 204, 1679696037.481647]","[20, 1, 231, 217, 1679696037.481647]"
"[2, 1, 236, 290, 1679696037.528385]","[6, 3, 233, 239, 1679696037.528385]","[13, 3, 245, 198, 1679696037.528385]","[19, 1, 220, 204, 1679696037.528385]","[20, 1, 231, 217, 1679696037.528385]"
"[2, 1, 236, 290, 1679696037.586498]","[6, 3, 233, 239, 1679696037.586498]","[13, 3, 245, 198, 1679696037.586498]","[19, 1, 220, 205, 1679696037.586498]","[20, 1, 231, 218, 1679696037.586498]"
"[2, 1, 236, 290, 1679696037.619746]","[6, 3, 233, 239, 1679696037.619746]","[13, 3, 245, 198, 1679696037.619746]","[19, 1, 220, 205, 1679696037.619746]","[20, 1, 231, 218, 1679696037.619746]"
"[2, 1, 236, 290, 1679696037.66749]","[6, 3, 233, 239, 1679696037.66749]","[13, 3, 245, 198, 1679696037.66749]","[19, 1, 220, 204, 1679696037.66749]","[20, 1, 231, 218, 1679696037.66749]"
"[2, 1, 236, 291, 1679696037.719977]","[6, 3, 233, 239, 1679696037.719977]","[13, 3, 245, 198, 1679696037.719977]","[19, 1, 220, 205, 1679696037.719977]","[20, 1, 231, 218, 1679696037.719977]"
"[2, 1, 236, 291, 1679696037.771049]","[6, 3, 233, 239, 1679696037.771049]","[13, 3, 245, 198, 1679696037.771049]","[19, 1, 220, 205, 1679696037.771049]","[20, 1, 230, 218, 1679696037.771049]"
"[2, 1, 236, 291, 1679696037.819401]","[6, 3, 233, 239, 1679696037.819401]","[13, 3, 245, 198, 1679696037.820369]","[19, 1, 220, 205, 1679696037.820369]","[20, 1, 230, 218, 1679696037.820369]"
"[2, 1, 236, 291, 1679696037.857685]","[6, 3, 233, 239, 1679696037.857685]","[13, 3, 245, 198, 1679696037.857685]","[19, 1, 220, 205, 1679696037.857685]","[20, 1, 230, 218, 1679696037.857685]"
"[2, 1, 236, 291, 1679696037.914218]","[6, 3, 233, 239, 1679696037.914218]","[13, 3, 245, 198, 1679696037.914218]","[19, 1, 220, 205, 1679696037.914218]","[20, 1, 230, 218, 1679696037.914218]"
"[2, 1, 236, 290, 1679696037.963414]","[6, 3, 233, 239, 1679696037.963414]","[13, 3, 245, 198, 1679696037.963414]","[19, 1, 220, 205, 1679696037.963414]","[20, 1, 230, 218, 1679696037.963414]"
"[2, 1, 236, 290, 1679696037.998316]","[6, 3, 233, 239, 1679696037.998316]","[13, 3, 245, 198, 1679696037.998316]","[19, 1, 220, 205, 1679696037.998316]","[20, 1, 230, 218, 1679696037.998316]"
"[2, 1, 236, 290, 1679696038.045054]","[6, 3, 233, 239, 1679696038.045054]","[13, 3, 245, 198, 1679696038.045054]","[19, 1, 220, 205, 1679696038.045054]","[20, 1, 230, 218, 1679696038.045054]"
"[2, 1, 237, 290, 1679696038.09086]","[6, 3, 233, 239, 1679696038.09086]","[13, 3, 245, 198, 1679696038.09086]","[19, 1, 220, 205, 1679696038.09086]","[20, 1, 230, 218, 1679696038.09086]"
"[2, 1, 237, 290, 1679696038.135907]","[6, 3, 233, 239, 1679696038.135907]","[13, 3, 245, 198, 1679696038.135907]","[19, 1, 220, 205, 1679696038.135907]","[20, 1, 230, 218, 1679696038.135907]"
"[2, 1, 237, 290, 1679696038.168663]","[6, 3, 233, 239, 1679696038.168663]","[13, 3, 245, 198, 1679696038.168663]","[19, 1, 220, 205, 1679696038.168663]","[20, 1, 230, 218, 1679696038.168663]"
"[2, 1, 237, 290, 1679696038.222538]","[6, 3, 233, 239, 1679696038.222538]","[13, 3, 245, 198, 1679696038.222538]","[19, 1, 220, 205, 1679696038.222538]","[20, 1, 230, 218, 1679696038.222538]"
"[2, 1, 236, 290, 1679696038.262798]","[6, 3, 233, 239, 1679696038.262798]","[13, 3, 245, 198, 1679696038.262798]","[19, 1, 220, 205, 1679696038.262798]","[20, 1, 230, 218, 1679696038.262798]"
"[2, 1, 236, 290, 1679696038.327064]","[6, 3, 233, 239, 1679696038.327064]","[13, 3, 245, 198, 1679696038.327064]","[19, 1, 220, 205, 1679696038.327064]","[20, 1, 230, 218, 1679696038.327064]"
"[2, 1, 236, 290, 1679696038.368587]","[6, 3, 233, 239, 1679696038.368587]","[13, 3, 245, 198, 1679696038.368587]","[19, 1, 220, 205, 1679696038.368587]","[20, 1, 230, 217, 1679696038.368587]"
"[2, 1, 236, 290, 1679696038.40084]","[6, 3, 233, 239, 1679696038.40084]","[13, 3, 245, 198, 1679696038.40084]","[19, 1, 220, 205, 1679696038.40084]","[20, 1, 230, 218, 1679696038.40084]"
"[2, 1, 236, 290, 1679696038.434179]","[6, 3, 234, 239, 1679696038.434179]","[13, 3, 245, 198, 1679696038.434179]","[19, 1, 220, 205, 1679696038.434179]","[20, 1, 230, 217, 1679696038.434179]"
"[2, 1, 236, 290, 1679696038.481615]","[6, 3, 234, 239, 1679696038.481615]","[13, 3, 245, 198, 1679696038.481615]","[19, 1, 220, 205, 1679696038.481615]","[20, 1, 231, 217, 1679696038.481615]"
"[2, 1, 236, 290, 1679696038.528833]","[6, 3, 234, 239, 1679696038.528833]","[13, 3, 245, 198, 1679696038.528833]","[19, 1, 220, 205, 1679696038.528833]","[20, 1, 230, 218, 1679696038.528833]"
"[2, 1, 236, 290, 1679696038.572828]","[6, 3, 234, 239, 1679696038.572828]","[13, 3, 245, 198, 1679696038.572828]","[19, 1, 220, 205, 1679696038.572828]","[20, 1, 230, 218, 1679696038.572828]"
"[2, 1, 236, 290, 1679696038.633994]","[6, 3, 234, 239, 1679696038.634965]","[13, 3, 245, 198, 1679696038.634965]","[19, 1, 220, 205, 1679696038.634965]","[20, 1, 231, 217, 1679696038.634965]"
"[2, 1, 236, 290, 1679696038.682143]","[6, 3, 234, 239, 1679696038.682143]","[13, 3, 245, 198, 1679696038.682143]","[19, 1, 220, 205, 1679696038.682143]","[20, 1, 231, 216, 1679696038.682143]"
"[2, 1, 236, 290, 1679696038.729575]","[6, 3, 234, 239, 1679696038.729575]","[13, 3, 245, 198, 1679696038.729575]","[19, 1, 220, 205, 1679696038.729575]","[20, 1, 231, 216, 1679696038.729575]"
"[2, 1, 236, 290, 1679696038.776513]","[6, 3, 234, 239, 1679696038.776513]","[13, 3, 245, 198, 1679696038.776513]","[19, 1, 220, 205, 1679696038.776513]","[20, 1, 231, 216, 1679696038.776513]"
"[2, 1, 236, 290, 1679696038.820865]","[6, 3, 234, 239, 1679696038.820865]","[13, 3, 245, 198, 1679696038.820865]","[19, 1, 220, 205, 1679696038.820865]","[20, 1, 231, 216, 1679696038.820865]"
"[2, 1, 237, 290, 1679696038.886513]","[6, 3, 234, 239, 1679696038.886513]","[13, 3, 245, 198, 1679696038.886513]","[19, 1, 220, 205, 1679696038.886513]","[20, 1, 231, 216, 1679696038.886513]"
"[2, 1, 236, 290, 1679696038.931166]","[6, 3, 234, 239, 1679696038.931166]","[13, 3, 245, 198, 1679696038.931166]","[19, 1, 220, 205, 1679696038.931166]","[20, 1, 232, 216, 1679696038.931166]"
"[2, 1, 236, 290, 1679696038.988215]","[6, 3, 234, 239, 1679696038.988215]","[13, 3, 245, 198, 1679696038.988215]","[19, 1, 220, 205, 1679696038.988215]","[20, 1, 232, 216, 1679696038.988215]"
"[2, 1, 236, 290, 1679696039.02514]","[6, 3, 234, 239, 1679696039.02514]","[13, 3, 245, 198, 1679696039.02514]","[19, 1, 220, 205, 1679696039.02514]","[20, 1, 232, 216, 1679696039.02514]"
"[2, 1, 236, 290, 1679696039.070969]","[6, 3, 234, 240, 1679696039.070969]","[13, 3, 245, 198, 1679696039.070969]","[19, 1, 220, 205, 1679696039.070969]","[20, 1, 232, 216, 1679696039.070969]"
"[2, 1, 236, 290, 1679696039.123237]","[6, 3, 234, 240, 1679696039.123237]","[13, 3, 245, 198, 1679696039.123237]","[19, 1, 220, 205, 1679696039.123237]","[20, 1, 232, 216, 1679696039.123237]"
"[2, 1, 236, 290, 1679696039.166165]","[6, 3, 234, 240, 1679696039.166165]","[13, 3, 245, 198, 1679696039.166165]","[19, 1, 220, 205, 1679696039.166165]","[20, 1, 232, 216, 1679696039.166165]"
"[2, 1, 236, 290, 1679696039.214026]","[6, 3, 234, 239, 1679696039.215024]","[13, 3, 245, 198, 1679696039.215024]","[19, 1, 220, 205, 1679696039.215024]","[20, 1, 232, 216, 1679696039.215024]"
"[2, 1, 236, 290, 1679696039.261412]","[6, 3, 234, 239, 1679696039.261412]","[13, 3, 245, 198, 1679696039.261412]","[19, 1, 220, 205, 1679696039.261412]","[20, 1, 232, 216, 1679696039.261412]"
"[2, 1, 236, 290, 1679696039.310365]","[6, 3, 234, 239, 1679696039.310365]","[13, 3, 245, 198, 1679696039.310365]","[19, 1, 220, 205, 1679696039.310365]","[20, 1, 232, 216, 1679696039.310365]"
